link_id,length,from_node_id,to_node_id
108234,125.66,2068,7951
108234,125.66,2068,7951
108234,125.66,2068,7951
108234,125.66,2068,7951
108235,11.19,2076,27593
108235,11.19,2076,27593
108236,11.19,27593,2076
108236,11.19,27593,2076
108237,225.46,27593,49234
108237,225.46,27593,49234
108238,225.46,49234,27593
108238,225.46,49234,27593
108243,300.55,49172,60142
108243,300.55,49172,60142
108244,300.55,60142,49172
108244,300.55,60142,49172
108249,62.7,7961,49169
108249,62.7,7961,49169
108250,12.4,49167,60144
108250,12.4,49167,60144
108251,115.52,60144,49170
108251,115.52,60144,49170
108252,27.14,50032,60145
108252,27.14,50032,60145
108253,38.78,60145,60144
108253,38.78,60145,60144
108254,11.59,60144,49168
108254,11.59,60144,49168
108255,104.53,50031,60145
108255,104.53,50031,60145
108256,21.62,50033,27600
108256,21.62,50033,27600
108257,53.59,49165,60146
108257,53.59,49165,60146
108258,15.73,60146,27601
108258,15.73,60146,27601
108259,9.84,27599,60146
108259,9.84,27599,60146
108260,91.04,60146,27602
108260,91.04,60146,27602
108261,26.63,49164,7966
108261,26.63,49164,7966
108262,108.56,7960,7962
108262,108.56,7960,7962
108263,20.48,50030,27604
108263,20.48,50030,27604
108264,34.64,27632,49163
108264,34.64,27632,49163
108265,32.81,49162,27633
108265,32.81,49162,27633
108266,18.2,7982,60147
108266,18.2,7982,60147
108267,39.94,60147,60131
108267,39.94,60147,60131
108268,188.82,60131,60132
108268,188.82,60131,60132
108269,26.54,60132,60129
108269,26.54,60132,60129
108270,25.84,60128,60133
108270,25.84,60128,60133
108271,189.5,60133,60130
108271,189.5,60133,60130
108272,57.45,60130,50026
108272,57.45,60130,50026
108273,154.6,27605,60148
108273,154.6,27605,60148
108274,28.67,60148,27627
108274,28.67,60148,27627
108275,10.46,27627,27637
108275,10.46,27627,27637
108276,192.53,27637,7984
108276,192.53,27637,7984
108277,194.41,7984,60136
108277,194.41,7984,60136
108283,33.39,60148,27628
108283,33.39,60148,27628
108284,27.17,7978,27638
108284,27.17,7978,27638
108285,23.51,7981,60147
108285,23.51,7981,60147
108286,9.67,27630,27635
108286,9.67,27630,27635
108287,191.99,27635,7986
108287,191.99,27635,7986
108288,194.65,7986,27620
108288,194.65,7986,27620
108291,194.56,60137,7985
108291,194.56,60137,7985
108292,191.84,7985,27636
108292,191.84,7985,27636
108293,9.92,27636,27629
108293,9.92,27636,27629
108294,252.95,60150,60151
108294,252.95,60150,60151
108295,272.7,60151,7892
108295,272.7,60151,7892
108297,27.29,27622,49149
108297,27.29,27622,49149
108298,30.56,49148,60150
108298,30.56,49148,60150
108299,15.18,27622,60150
108299,15.18,27622,60150
108300,173.79,27603,27631
108300,173.79,27603,27631
108301,173.79,27631,27603
108301,173.79,27631,27603
108302,8.6,27631,27634
108302,8.6,27631,27634
108303,8.6,27634,27631
108303,8.6,27634,27631
108304,192.47,27634,7987
108304,192.47,27634,7987
108305,192.47,7987,27634
108305,192.47,7987,27634
108308,192.57,60152,60153
108308,192.57,60152,60153
108309,192.57,60153,60152
108309,192.57,60153,60152
108310,291.93,60153,60154
108310,291.93,60153,60154
108311,291.93,60154,60153
108311,291.93,60154,60153
108312,222.06,60154,60154
108312,222.06,60154,60154
108313,222.06,60154,60154
108313,222.06,60154,60154
108314,204.37,60154,60155
108314,204.37,60154,60155
108315,204.37,60155,60154
108315,204.37,60155,60154
108316,88.86,60156,60157
108316,88.86,60156,60157
108317,88.86,60157,60156
108317,88.86,60157,60156
108320,348.9,60152,60155
108320,348.9,60152,60155
108321,348.9,60155,60152
108321,348.9,60155,60152
108322,88.21,60155,60153
108322,88.21,60155,60153
108323,88.21,60153,60155
108323,88.21,60153,60155
108324,102.64,60153,60158
108324,102.64,60153,60158
108325,102.64,60158,60153
108325,102.64,60158,60153
108326,79.99,60158,60159
108326,79.99,60158,60159
108327,79.99,60159,60158
108327,79.99,60159,60158
108328,125.46,60156,60160
108328,125.46,60156,60160
108329,125.46,60160,60156
108329,125.46,60160,60156
108330,28.04,60160,60161
108330,28.04,60160,60161
108331,28.04,60161,60160
108331,28.04,60161,60160
108332,21.86,60161,60159
108332,21.86,60161,60159
108333,21.86,60159,60161
108333,21.86,60159,60161
108334,164.93,60159,60162
108334,164.93,60159,60162
108335,164.93,60162,60159
108335,164.93,60162,60159
108336,37.8,60161,7938
108336,37.8,60161,7938
108337,37.8,7938,60161
108337,37.8,7938,60161
108338,79.7,60160,60163
108338,79.7,60160,60163
108339,79.7,60163,60160
108339,79.7,60163,60160
108340,144.71,60157,60163
108340,144.71,60157,60163
108341,144.71,60163,60157
108341,144.71,60163,60157
108342,49.12,60163,60158
108342,49.12,60163,60158
108343,49.12,60158,60163
108343,49.12,60158,60163
108344,245.77,60158,60162
108344,245.77,60158,60162
108345,245.77,60162,60158
108345,245.77,60162,60158
108346,196.58,60151,60164
108346,196.58,60151,60164
108347,196.58,60164,60151
108347,196.58,60164,60151
108348,190.95,60164,49174
108348,190.95,60164,49174
108349,190.95,49174,60164
108349,190.95,49174,60164
108350,44.38,2050,2147
108350,44.38,2050,2147
108353,124.56,2148,60165
108353,124.56,2148,60165
108354,40.2,60165,11952
108354,40.2,60165,11952
108355,39.97,11952,60166
108355,39.97,11952,60166
108356,122.26,60166,2149
108356,122.26,60166,2149
108357,17.4,60165,60166
108357,17.4,60165,60166
108358,155.98,2080,11953
108358,155.98,2080,11953
108359,155.98,11953,2080
108359,155.98,11953,2080
108363,45.62,2150,2193
108363,45.62,2150,2193
108377,113.92,9151,2188
108377,113.92,9151,2188
108378,113.92,2188,9151
108378,113.92,2188,9151
108379,103.12,2188,2213
108379,103.12,2188,2213
108380,103.12,2213,2188
108380,103.12,2213,2188
108381,94.97,2213,2049
108381,94.97,2213,2049
108382,94.97,2049,2213
108382,94.97,2049,2213
108384,171.27,2046,2087
108384,171.27,2046,2087
108385,216.79,2087,9150
108385,216.79,2087,9150
108386,105.43,9150,2200
108386,105.43,9150,2200
108387,124.61,2200,2083
108387,124.61,2200,2083
108392,125.42,60170,60171
108392,125.42,60170,60171
108393,96.68,60171,60172
108393,96.68,60171,60172
108394,13.51,60172,36453
108394,13.51,60172,36453
108395,217.98,36453,26396
108395,217.98,36453,26396
108396,28.42,49195,7970
108396,28.42,49195,7970
108397,19.77,49183,36493
108397,19.77,49183,36493
108398,26.31,36493,49184
108398,26.31,36493,49184
108399,29.53,7969,60170
108399,29.53,7969,60170
108404,180.37,26394,60174
108404,180.37,26394,60174
108405,12.32,60174,60172
108405,12.32,60174,60172
108406,17.43,60172,49194
108406,17.43,60172,49194
108409,223.05,18388,18389
108409,223.05,18388,18389
108410,56.25,18387,18388
108411,126.32,13997,3254
108412,120.11,3254,3303
108413,173.31,3303,60175
108420,31.23,33322,22846
108421,30.6,22846,33323
108422,26.38,22847,18392
108423,24.84,18391,22847
108492,200.24,33808,60213
108493,90.84,60213,60214
108494,93.94,60215,60216
108495,548.14,60217,60215
108496,541.89,60214,60218
109163,79.69,60520,60521
109163,79.69,60520,60521
109164,79.69,60521,60520
109164,79.69,60521,60520
109171,90.44,37751,45175
109172,74.48,45174,37702
109173,50.31,37479,60522
109173,50.31,37479,60522
109174,270.95,60522,60523
109174,270.95,60522,60523
109175,268.3,60524,60525
109175,268.3,60524,60525
109176,52.04,60525,37517
109176,52.04,60525,37517
109183,267.75,60522,60530
109183,267.75,60522,60530
109184,264.3,60531,60525
109184,264.3,60531,60525
109188,74.16,37733,49597
109191,379.41,49606,60532
109191,379.41,49606,60532
109192,19.96,60532,60533
109192,19.96,60532,60533
109193,19.83,60534,60535
109193,19.83,60534,60535
109194,376.71,60535,60536
109194,376.71,60535,60536
109195,23.8,60536,60537
109195,23.8,60536,60537
109196,119.47,60537,60538
109196,119.47,60537,60538
109197,679.0,60538,60539
109197,679.0,60538,60539
109198,163.79,49605,60540
109198,163.79,49605,60540
109199,42.83,60540,60541
109199,42.83,60540,60541
109200,166.98,60541,60537
109200,166.98,60541,60537
109201,36.9,37518,60541
109201,36.9,37518,60541
109202,61.88,60540,37519
109202,61.88,60540,37519
109203,151.91,60535,60542
109203,151.91,60535,60542
109204,152.03,60543,60532
109204,152.03,60543,60532
109205,12.52,60542,60544
109205,12.52,60542,60544
109206,36.2,60544,60545
109206,36.2,60544,60545
109207,13.81,60545,60543
109207,13.81,60545,60543
109208,39.07,60544,37478
109208,39.07,60544,37478
109209,52.57,37477,60545
109209,52.57,37477,60545
109214,51.94,45170,37476
109214,51.94,45170,37476
109215,39.52,45171,37522
109215,39.52,45171,37522
109216,11.9,25247,16662
109216,11.9,25247,16662
109217,255.53,16662,16341
109217,255.53,16662,16341
109218,21.63,16341,17671
109218,21.63,16341,17671
109219,21.85,17672,16340
109219,21.85,17672,16340
109220,252.33,16340,16663
109220,252.33,16340,16663
109221,11.36,16663,25056
109221,11.36,16663,25056
109244,151.29,60552,60556
109244,151.29,60552,60556
109245,151.29,60556,60552
109245,151.29,60556,60552
109260,518.94,45337,26083
109261,18.63,26083,6032
109262,51.7,6032,58145
109263,38.38,58145,60559
109301,706.72,60574,45046
109302,357.75,45046,45076
109426,452.92,45037,37494
109427,452.92,37494,45037
109430,141.32,1021,437
109430,141.32,1021,437
109431,141.32,437,1021
109431,141.32,437,1021
109432,68.97,8668,1004
109432,68.97,8668,1004
109433,68.97,1004,8668
109433,68.97,1004,8668
109434,247.66,1004,60630
109434,247.66,1004,60630
109435,247.66,60630,1004
109435,247.66,60630,1004
109436,171.74,60630,438
109436,171.74,60630,438
109437,171.74,438,60630
109437,171.74,438,60630
109438,100.77,1021,60630
109438,100.77,1021,60630
109439,100.77,60630,1021
109439,100.77,60630,1021
109440,77.31,60631,943
109440,77.31,60631,943
109441,77.31,943,60631
109441,77.31,943,60631
109529,1289.35,60649,17982
109530,1289.35,17982,60649
109531,90.04,60655,60657
109532,90.04,60657,60655
109533,377.22,60657,60658
109534,377.22,60658,60657
109541,384.44,59981,60661
109542,384.44,60661,59981
109543,54.95,60661,60662
109544,54.95,60662,60661
109545,37.76,59980,60661
109546,37.76,60661,59980
109681,21.36,1471,26775
109682,40.57,26775,60701
109683,109.25,60701,38214
109684,129.03,38214,19753
109685,115.07,19753,60702
109687,113.56,60703,19752
109688,124.74,19752,38215
109689,109.94,38215,60704
109690,42.45,60704,26776
109691,20.98,26776,1470
109701,63.79,20134,970
109701,63.79,20134,970
109701,63.79,20134,970
109702,63.79,970,20134
109702,63.79,970,20134
109702,63.79,970,20134
109703,16.99,60707,1098
109703,16.99,60707,1098
109704,16.99,1098,60707
109704,16.99,1098,60707
109705,63.28,1033,60707
109705,63.28,1033,60707
109706,63.28,60707,1033
109706,63.28,60707,1033
109711,64.91,11266,60710
109712,64.91,60710,11266
109713,297.48,60710,60711
109714,297.48,60711,60710
109715,313.9,11235,60710
109716,313.9,60710,11235
109729,277.93,49474,60718
109730,277.93,60718,49474
109731,209.82,60719,6264
109732,209.82,6264,60719
109733,140.03,49473,60719
109734,140.03,60719,49473
109735,32.16,49472,60720
109736,32.16,60720,49472
109737,5.69,25601,6278
109737,5.69,25601,6278
109738,5.69,6278,25601
109738,5.69,6278,25601
109739,414.87,6278,60721
109739,414.87,6278,60721
109740,414.87,60721,6278
109740,414.87,60721,6278
109741,139.76,6260,60721
109742,139.76,60721,6260
109743,220.36,60721,60722
109743,220.36,60721,60722
109744,220.36,60722,60721
109744,220.36,60722,60721
109745,121.18,25602,6267
109745,121.18,25602,6267
109745,121.18,25602,6267
109746,120.12,6275,25603
109746,120.12,6275,25603
109746,120.12,6275,25603
109749,798.98,11270,60723
109750,798.98,60723,11270
109753,299.87,4111,14908
109753,299.87,4111,14908
109754,99.48,4075,14907
109754,99.48,4075,14907
109754,99.48,4075,14907
109756,391.27,11300,50153
109757,449.72,14897,11299
109759,83.17,50153,4171
109782,9.12,60728,6262
109783,113.51,6262,11246
109784,161.75,11246,60729
109785,198.4,60729,60730
109793,341.69,11262,60732
109794,199.13,60732,60733
109795,263.98,60733,6263
109796,9.1,6263,6261
109825,96.48,60738,11176
109826,96.48,11176,60738
109879,20.63,60745,60746
109880,12.91,60746,9484
109881,516.24,9484,60747
109882,99.7,60748,60745
109883,477.08,60749,9485
109884,12.69,9485,60750
109885,20.54,60750,60751
109886,100.78,60751,60752
109930,431.0,2910,60765
109930,431.0,2910,60765
109931,20.77,60765,60766
109931,20.77,60765,60766
109932,467.42,60766,60767
109932,467.42,60766,60767
109933,328.0,60768,60769
109933,328.0,60768,60769
109934,247.57,60769,60770
109934,247.57,60769,60770
109935,347.93,60770,2944
109935,347.93,60770,2944
109936,20.14,37975,37986
109937,20.14,37986,37975
109938,153.83,37987,6552
109939,93.26,60767,60771
109939,93.26,60767,60771
109940,87.79,60772,60768
109940,87.79,60772,60768
109982,23.43,60786,36585
109983,22.15,36585,60787
109984,193.95,7061,7054
109985,37.81,7054,1397
109986,16.83,1397,7038
110016,95.98,60809,60810
110016,95.98,60809,60810
110017,124.43,60766,60811
110017,124.43,60766,60811
110018,180.2,60811,60812
110018,180.2,60811,60812
110019,151.61,60812,60809
110019,151.61,60812,60809
110306,290.9,7264,47764
110307,252.19,47764,60965
110308,25.17,60965,60966
110309,104.78,60966,38734
110310,295.28,38734,47766
110311,60.28,47766,60967
110312,9.69,60967,60968
110313,177.55,60968,47770
110313,177.55,60968,47770
110314,37.83,47770,47767
110314,37.83,47770,47767
110315,111.61,47767,7313
110315,111.61,47767,7313
110317,278.88,48682,60969
110318,21.61,38728,48679
110319,20.49,38728,60970
110320,40.01,7310,48679
110340,99.93,38050,38027
110341,42.43,38027,60973
110342,169.29,60973,13722
110343,14.12,13722,6725
110344,27.75,868,60974
110345,27.75,60974,868
110346,26.11,60974,38048
110347,26.11,38048,60974
110348,138.4,865,38049
110349,138.4,38049,865
110350,70.44,60973,60975
110351,70.44,60975,60973
110352,14.11,6726,13721
110353,37.56,13721,60976
110354,174.44,60976,38026
110355,98.11,38026,38051
110356,55.59,13720,60976
110378,190.9,60980,37108
110381,73.79,60983,60984
110382,9.85,60984,37107
110383,194.28,37107,60985
110386,29.32,15252,60986
110387,226.48,60986,60987
110388,20.29,60987,12837
110389,109.34,12837,37106
110390,12.13,37106,60988
110391,71.78,60988,60989
110392,81.29,37125,12838
110393,83.36,60989,15212
110412,167.03,60999,55421
110413,167.2,55420,61000
110419,349.63,27167,61003
110486,287.82,19824,8160
110486,287.82,19824,8160
110486,287.82,19824,8160
110487,287.82,8160,19824
110487,287.82,8160,19824
110487,287.82,8160,19824
110488,59.65,33549,61039
110491,42.28,33552,33549
110492,16.0,8127,61041
110496,16.58,25828,8005
110497,76.3,8005,36446
110504,245.31,27670,20109
110505,121.95,8268,61042
110506,85.75,61042,61043
110507,102.78,61042,14843
110508,102.78,14843,61042
110509,213.74,20011,17301
110510,55.49,17301,17308
110511,299.52,61044,8200
110512,299.52,8200,61044
110513,182.23,8200,61045
110513,182.23,8200,61045
110513,182.23,8200,61045
110513,182.23,8200,61045
110514,182.23,61045,8200
110514,182.23,61045,8200
110514,182.23,61045,8200
110514,182.23,61045,8200
110520,26.31,61049,8201
110522,304.19,61048,61050
110523,303.71,61051,61049
110526,252.24,14623,25833
110526,252.24,14623,25833
110526,252.24,14623,25833
110526,252.24,14623,25833
110526,252.24,14623,25833
110527,33.5,33459,61052
110527,33.5,33459,61052
110528,34.13,61053,33455
110528,34.13,61053,33455
110529,99.92,61054,33542
110529,99.92,61054,33542
110529,99.92,61054,33542
110529,99.92,61054,33542
110529,99.92,61054,33542
110530,37.75,14625,61055
110530,37.75,14625,61055
110530,37.75,14625,61055
110530,37.75,14625,61055
110531,288.91,61055,14627
110531,288.91,61055,14627
110531,288.91,61055,14627
110531,288.91,61055,14627
110532,225.63,14627,8135
110532,225.63,14627,8135
110532,225.63,14627,8135
110533,407.57,14617,61056
110533,407.57,14617,61056
110533,407.57,14617,61056
110533,407.57,14617,61056
110533,407.57,14617,61056
110534,297.15,61056,61055
110534,297.15,61056,61055
110534,297.15,61056,61055
110534,297.15,61056,61055
110534,297.15,61056,61055
110535,111.48,61056,61057
110535,111.48,61056,61057
110535,111.48,61056,61057
110535,111.48,61056,61057
110535,111.48,61056,61057
110536,81.62,25830,33543
110536,81.62,25830,33543
110536,81.62,25830,33543
110536,81.62,25830,33543
110536,81.62,25830,33543
110537,141.53,14620,61058
110537,141.53,14620,61058
110537,141.53,14620,61058
110537,141.53,14620,61058
110537,141.53,14620,61058
110538,62.99,61058,25830
110538,62.99,61058,25830
110538,62.99,61058,25830
110538,62.99,61058,25830
110538,62.99,61058,25830
110539,81.45,61057,25831
110539,81.45,61057,25831
110539,81.45,61057,25831
110539,81.45,61057,25831
110539,81.45,61057,25831
110540,100.16,14621,61057
110540,100.16,14621,61057
110540,100.16,14621,61057
110540,100.16,14621,61057
110540,100.16,14621,61057
110541,99.91,14626,33545
110541,99.91,14626,33545
110541,99.91,14626,33545
110541,99.91,14626,33545
110541,99.91,14626,33545
110542,185.26,14624,61054
110542,185.26,14624,61054
110542,185.26,14624,61054
110542,185.26,14624,61054
110542,185.26,14624,61054
110543,241.98,25832,14624
110543,241.98,25832,14624
110543,241.98,25832,14624
110543,241.98,25832,14624
110543,241.98,25832,14624
110544,96.94,14633,33419
110544,96.94,14633,33419
110544,96.94,14633,33419
110544,96.94,14633,33419
110545,427.8,61058,14630
110545,427.8,61058,14630
110545,427.8,61058,14630
110545,427.8,61058,14630
110545,427.8,61058,14630
110546,24.32,20058,61059
110546,24.32,20058,61059
110547,41.25,61059,61060
110547,41.25,61059,61060
110548,79.57,61060,61053
110548,79.57,61060,61053
110549,48.99,61053,61052
110549,48.99,61053,61052
110550,102.96,61052,8159
110550,102.96,61052,8159
110551,239.09,8159,61061
110551,239.09,8159,61061
110551,239.09,8159,61061
110552,45.19,61061,8060
110552,45.19,61061,8060
110552,45.19,61061,8060
110553,45.36,8059,61062
110553,45.36,8059,61062
110553,45.36,8059,61062
110554,228.77,61062,61063
110554,228.77,61062,61063
110554,228.77,61062,61063
110555,46.49,61063,61064
110555,46.49,61063,61064
110556,195.26,61064,61065
110556,195.26,61064,61065
110557,58.39,61065,8143
110557,58.39,61065,8143
110558,41.25,51740,61066
110559,35.22,61066,8147
110560,35.89,20054,61067
110561,41.34,61067,51747
110562,277.88,61068,51745
110562,277.88,61068,51745
110563,277.32,51742,61069
110563,277.32,51742,61069
110564,168.47,61069,8154
110564,168.47,61069,8154
110565,168.49,20046,61068
110565,168.49,20046,61068
110566,36.12,51746,61067
110567,41.33,61067,20056
110568,41.35,8146,61066
110569,35.77,61066,51741
110570,80.74,20094,34777
110571,80.74,34777,20094
110572,393.08,34777,61070
110572,393.08,34777,61070
110572,393.08,34777,61070
110573,393.08,61070,34777
110573,393.08,61070,34777
110573,393.08,61070,34777
110574,208.22,61070,29164
110574,208.22,61070,29164
110575,208.22,29164,61070
110575,208.22,29164,61070
110578,158.63,8080,20043
110579,14.53,20043,61072
110580,37.58,61072,8054
110581,146.38,19820,61073
110582,146.02,61074,33551
110582,146.02,61074,33551
110583,175.91,25833,25834
110583,175.91,25833,25834
110583,175.91,25833,25834
110583,175.91,25833,25834
110583,175.91,25833,25834
110588,379.86,29143,34767
110589,379.86,34767,29143
110596,439.01,14919,61076
110596,439.01,14919,61076
110597,439.01,61076,14919
110597,439.01,61076,14919
110598,21.74,36474,45288
110598,21.74,36474,45288
110599,21.74,45288,36474
110599,21.74,45288,36474
110600,35.39,45288,29157
110600,35.39,45288,29157
110601,35.39,29157,45288
110601,35.39,29157,45288
110602,253.96,34763,8156
110603,253.96,8156,34763
110604,8.92,61077,20038
110605,249.25,20038,10111
110606,249.13,15440,20039
110607,8.99,20039,32542
110608,158.49,61078,39264
110608,158.49,61078,39264
110608,158.49,61078,39264
110609,175.32,39264,61078
110609,175.32,39264,61078
110609,175.32,39264,61078
110610,205.4,20033,61079
110610,205.4,20033,61079
110610,205.4,20033,61079
110610,205.4,20033,61079
110611,205.4,61079,20033
110611,205.4,61079,20033
110611,205.4,61079,20033
110611,205.4,61079,20033
110612,313.19,61079,61080
110612,313.19,61079,61080
110612,313.19,61079,61080
110612,313.19,61079,61080
110613,313.19,61080,61079
110613,313.19,61080,61079
110613,313.19,61080,61079
110613,313.19,61080,61079
110614,243.25,61079,14951
110614,243.25,61079,14951
110614,243.25,61079,14951
110614,243.25,61079,14951
110615,243.25,14951,61079
110615,243.25,14951,61079
110615,243.25,14951,61079
110615,243.25,14951,61079
110620,46.83,13852,13808
110621,46.83,13808,13852
110637,300.3,5334,44922
110637,300.3,5334,44922
110649,238.09,61087,47483
110650,238.09,47483,61087
110651,814.77,47483,61085
110652,814.77,61085,47483
110659,22.37,61088,47484
110660,24.35,47484,61089
110661,246.19,37187,61090
110662,246.19,61090,37187
110665,100.06,55309,55310
110671,34.43,40800,61095
110672,173.89,61095,61096
110673,797.83,61096,61097
110686,581.02,61101,61102
110687,140.2,61102,61103
110688,67.67,61103,40801
110692,217.8,61107,61108
110701,135.79,40803,55393
110702,135.19,55418,61107
110719,359.3,61120,61096
110720,359.3,61096,61120
110721,8.53,61096,61102
110722,8.53,61102,61096
110723,46.81,61121,12834
110724,46.81,12834,61121
110725,119.33,12834,61122
110726,119.33,61122,12834
110780,388.1,60999,61000
110781,74.17,61137,61138
110782,366.09,61138,61139
110807,11.78,33172,37026
110808,233.92,37026,55383
110809,239.77,55382,37027
110810,13.55,37027,33172
110811,215.15,61138,33171
110812,215.15,33171,61138
110813,11.25,33171,37028
110814,11.25,37028,33171
110815,13.01,33170,37029
110816,242.6,37029,55381
110817,242.7,55380,37030
110818,14.97,37030,33170
110845,96.23,61156,36888
110846,11.91,36888,15457
110847,183.23,15457,61157
110848,147.85,61157,61158
110851,149.26,61161,61162
110852,183.67,61162,15458
110853,11.75,15458,36887
110854,97.48,36887,61163
110855,40.52,36987,61156
110856,39.66,61163,36988
110859,147.31,61166,61167
110860,123.26,61167,15460
110861,7.64,15460,36885
110862,170.06,61165,61157
110863,170.06,61157,61165
110864,9.91,61157,61162
110865,9.91,61162,61157
110866,141.21,61162,61168
110867,141.21,61168,61162
110868,8.75,61168,61167
110869,8.75,61167,61168
110874,18.24,37081,61122
110875,15.03,61122,37082
110878,67.21,61172,12832
110879,144.7,12832,37199
110880,167.44,37199,61173
110883,326.3,61175,61176
110884,34.67,61176,61177
110885,178.9,61177,15249
110886,19.1,61176,61178
110887,20.25,61173,61177
110914,97.16,61191,61192
110915,97.16,61192,61191
110919,11.9,38828,61193
110920,11.9,61193,38828
110921,361.19,61193,61192
110922,361.19,61192,61193
110923,63.0,61192,61194
110924,63.0,61194,61192
110925,203.3,61190,61195
110926,203.3,61195,61190
111050,14.92,27144,27235
111051,39.63,27235,61227
111052,239.01,61227,6853
111053,20.48,6853,6842
111054,172.43,6842,27412
111055,257.66,27412,61228
111060,255.88,61229,13128
111061,173.6,13128,6843
111062,20.35,6843,6852
111063,241.85,6852,61230
111064,41.32,61230,27236
111065,14.82,27236,27143
111072,226.91,27105,13127
111073,226.91,13127,27105
111074,162.72,13127,6844
111075,162.72,6844,13127
111076,32.97,27143,61232
111077,490.75,61232,13126
111107,58.63,61230,31647
111108,59.94,31690,61232
111109,66.08,27234,61227
111110,50.06,31717,27145
111111,19.16,31689,31648
111112,22.41,61230,61227
111133,14.7,31728,31731
111134,14.7,31731,31728
111135,71.49,31731,61245
111136,71.49,61245,31731
111137,295.87,61245,61246
111138,295.87,61246,61245
111152,91.8,6253,61249
111153,90.14,61250,6248
111154,63.7,61249,6245
111155,64.19,6237,61250
111197,247.3,26822,61282
111198,247.3,61282,26822
111199,379.09,6886,61283
111200,181.2,61283,61284
111201,283.95,61284,6883
111202,152.14,6883,26712
111203,313.03,61284,61285
111204,295.4,6879,61283
111205,138.91,45424,61286
111206,308.39,61286,6865
111207,324.14,61286,61287
111208,148.87,61287,61288
111209,77.31,61288,6887
111210,75.05,6882,61289
111211,118.25,61289,61290
111212,240.3,6756,61291
111213,238.36,61290,61291
111214,383.35,61291,61292
111227,248.19,61305,6980
111236,231.94,61313,61308
111238,85.69,61314,61313
111249,259.52,26845,61320
111249,259.52,26845,61320
111250,198.7,38035,26814
111250,198.7,38035,26814
111251,198.7,26814,38035
111251,198.7,26814,38035
111254,145.99,61323,60812
111254,145.99,61323,60812
111262,87.87,61330,61331
111262,87.87,61330,61331
111263,82.81,61331,61320
111263,82.81,61331,61320
111264,18.63,61320,26813
111264,18.63,61320,26813
111265,238.05,26813,60769
111265,238.05,26813,60769
111297,326.68,38010,61342
111297,326.68,38010,61342
111298,326.68,61342,38010
111298,326.68,61342,38010
111299,16.9,61342,61343
111299,16.9,61342,61343
111300,16.9,61343,61342
111300,16.9,61343,61342
111301,256.87,61343,60765
111301,256.87,61343,60765
111302,256.87,60765,61343
111302,256.87,60765,61343
111303,192.5,60811,61344
111303,192.5,60811,61344
111304,41.98,61344,61345
111304,41.98,61344,61345
111305,26.16,61345,61346
111305,26.16,61345,61346
111306,499.89,61347,60813
111306,499.89,61347,60813
111307,257.93,61348,38009
111307,257.93,61348,38009
111308,257.93,38009,61348
111308,257.93,38009,61348
111317,185.08,26846,61323
111317,185.08,26846,61323
111318,378.67,61323,61343
111318,378.67,61323,61343
111319,260.71,61343,863
111319,260.71,61343,863
111321,275.9,61322,61342
111321,275.9,61322,61342
111322,238.01,61342,61347
111322,238.01,61342,61347
111323,156.27,61347,61346
111323,156.27,61347,61346
111324,188.13,61346,2950
111324,188.13,61346,2950
111379,178.64,58480,38162
111380,7.61,38162,29185
111381,239.27,29185,6931
111382,398.46,6919,58481
111414,131.2,1447,1459
111414,131.2,1447,1459
111415,92.68,1459,61314
111415,92.68,1459,61314
111493,88.01,61426,38555
111494,88.01,38555,61426
111495,12.1,38555,38593
111496,12.1,38593,38555
111497,384.75,38593,38590
111498,384.75,38590,38593
111499,12.61,38590,38553
111500,12.61,38553,38590
111525,765.3,61437,61438
111525,765.3,61437,61438
111526,752.31,61439,61440
111526,752.31,61439,61440
111529,892.02,48836,61441
111529,892.02,48836,61441
111530,892.02,61441,48836
111530,892.02,61441,48836
111531,82.3,61442,28424
111531,82.3,61442,28424
111532,108.96,61443,7033
111533,17.12,7033,1403
111534,159.51,1403,61444
111535,104.54,61444,48657
111536,11.41,48657,48648
111537,88.09,48648,1735
111538,112.96,1735,61442
111538,112.96,1735,61442
111539,117.5,7018,1734
111539,117.5,7018,1734
111540,48.96,1734,61445
111541,31.43,61445,48649
111542,11.33,48649,48656
111543,24.48,48656,61446
111544,239.31,61446,1404
111545,17.02,1404,7032
111546,113.36,7032,61447
111559,155.46,61451,61451
111559,155.46,61451,61451
111560,155.46,61451,61451
111560,155.46,61451,61451
111561,259.83,61451,8772
111561,259.83,61451,8772
111562,259.83,8772,61451
111562,259.83,8772,61451
111563,83.21,955,61452
111563,83.21,955,61452
111563,83.21,955,61452
111564,83.21,61452,955
111564,83.21,61452,955
111564,83.21,61452,955
111565,123.64,984,61453
111565,123.64,984,61453
111566,123.64,61453,984
111566,123.64,61453,984
111567,114.72,61453,49872
111567,114.72,61453,49872
111568,114.72,49872,61453
111568,114.72,49872,61453
111569,78.15,61453,933
111569,78.15,61453,933
111570,78.15,933,61453
111570,78.15,933,61453
111571,169.49,934,8680
111571,169.49,934,8680
111572,169.49,8680,934
111572,169.49,8680,934
111573,40.34,61454,984
111573,40.34,61454,984
111574,40.34,984,61454
111574,40.34,984,61454
111575,120.99,8656,46792
111575,120.99,8656,46792
111576,120.99,46792,8656
111576,120.99,46792,8656
111577,7.35,46792,46797
111577,7.35,46792,46797
111578,7.35,46797,46792
111578,7.35,46797,46792
111579,97.28,61455,8656
111579,97.28,61455,8656
111580,97.28,8656,61455
111580,97.28,8656,61455
