fullSpell,desc,count,countStr,countUnit,price,priceStr,priceUnit,border,bubbleDesc,icon,entityId,entityType,id,name,longitude,latitude,imageType,selected
c3620063757496200,1.1万(98套),98,98套,套,11066,1.1万,元,,渝开发·格莱美...,,3620063757496200,resblock,3620063757496200,渝开发·格莱美二组团,106.391875,29.611859,30002,False
c3620063755390678,0.96万(61套),61,61套,套,9642,0.96万,元,,渝开发·格莱美...,,3620063755390678,resblock,3620063755390678,渝开发·格莱美一组团,106.389951,29.61114,30002,False
c3611062934098,1.3万(209套),209,209套,套,13289,1.3万,元,"106.451727,29.615124;106.453542,29.614661;106.453919,29.614802;106.454036,29.615462;106.454234,29.616003;106.453677,29.616459;106.453102,29.616427;106.452886,29.617259;106.452527,29.618562;106.450856,29.618099",华宇温莎小镇,,3611062934098,resblock,3611062934098,华宇温莎小镇,106.45203174675,29.615885174188,30002,False
c3620033156809891,1.5万(184套),184,184套,套,14570,1.5万,元,"106.45868,29.615046;106.45647,29.615046;106.456722,29.613711;106.458554,29.613648",首创天阅嘉陵,,3620033156809891,resblock,3620033156809891,首创天阅嘉陵,106.457409,29.614551,30002,False
c3620034636976543,1.5万(144套),144,144套,套,14704,1.5万,元,"106.454916,29.604165;106.455653,29.603647;106.455051,29.603247;106.454431,29.603678",金融街融府,,3620034636976543,resblock,3620034636976543,金融街融府,106.45437172115,29.603490752974,30002,False
c3620034691499226,1.1万(128套),128,128套,套,11176,1.1万,元,"106.448714,29.6216;106.448363,29.621251;106.448601,29.621176;106.448714,29.621337;106.448956,29.621455",翡丽公园,,3620034691499226,resblock,3620034691499226,翡丽公园,106.44768990318,29.621883452995,30002,False
c3611057964412,0.85万(92套),92,92套,套,8452,0.85万,元,"106.453245,29.622212;106.453021,29.623688;106.451799,29.623672;106.451763,29.62178;106.451655,29.619394;106.453299,29.619434",宏城名都,,3611057964412,resblock,3611057964412,宏城名都,106.45267039702,29.621687118844,30002,False
c3620037458578304,1.4万(92套),92,92套,套,14098,1.4万,元,"106.458011,29.612522;106.458065,29.611674;106.460176,29.611658;106.460167,29.612506",首创嘉陵岸,,3620037458578304,resblock,3620037458578304,首创嘉陵岸,106.45873215574,29.612400913212,30002,False
c3611063794987,1.4万(88套),88,88套,套,13660,1.4万,元,"106.456731,29.611435;106.455994,29.610571;106.456479,29.609527;106.45692,29.608326;106.458258,29.608514;106.458671,29.60977;106.459022,29.611576;106.456955,29.6124",首创城,,3611063794987,resblock,3611063794987,首创城,106.45831966406,29.609987173146,30002,False
c3611057901898,0.55万(38套),38,38套,套,5462,0.55万,元,"106.461173,29.618688;106.460468,29.618127;106.460508,29.617711;106.462318,29.617306;106.463032,29.618319;106.461375,29.619504;106.460953,29.618974",堆金村,,3611057901898,resblock,3611057901898,堆金村,106.46177158108,29.618354695435,30002,False
c3611057968576,0.83万(37套),37,37套,套,8261,0.83万,元,"106.448871,29.617738;106.44746,29.617228;106.446832,29.617346;106.446544,29.618138;106.448341,29.618821;106.448574,29.618594",汇景雅居,,3611057968576,resblock,3611057968576,汇景雅居,106.4478252405,29.618210091681,30002,False
c3611058468404,0.97万(30套),30,30套,套,9743,0.97万,元,"106.451727,29.612078;106.452239,29.612074;106.45245,29.612078;106.452711,29.612098;106.453066,29.612487;106.453461,29.613444;106.453075,29.614347;106.451763,29.614645;106.451727,29.612377",鼎盛山水,,3611058468404,resblock,3611058468404,鼎盛山水,106.45252263314,29.613586745519,30002,False
c3611057871282,0.56万(29套),29,29套,套,5626,0.56万,元,"106.455015,29.616655;106.454413,29.616376;106.454629,29.61607;106.455586,29.616345;106.457229,29.616796;106.457337,29.617966;106.457059,29.618547;106.456511,29.619551;106.454427,29.618966;106.454314,29.617805;106.454449,29.617679;106.454826,29.617985;106.455554,29.618095;106.456129,29.617777;106.457068,29.617589",大石村,,3611057871282,resblock,3611057871282,大石村,106.45603608291,29.618456256042,30002,False
c3620039800520352,1.2万(23套),23,23套,套,11547,1.2万,元,"106.447231,29.616101;106.447447,29.616082;106.447424,29.615901;106.447141,29.615893",东原晴天,,3620039800520352,resblock,3620039800520352,东原晴天,106.447326,29.61598,30002,False
c3611099777646,0.97万(21套),21,21套,套,9725,0.97万,元,"106.451849,29.610995;106.451678,29.610124;106.453151,29.610108;106.453088,29.611168",鼎盛时空,,3611099777646,resblock,3611099777646,鼎盛时空,106.4520595628,29.610883256359,30002,False
c3611058089727,0.47万(20套),20,20套,套,4730,0.47万,元,"106.447829,29.606717;106.446697,29.606242;106.446418,29.604361;106.448228,29.604216;106.448197,29.605657;106.449477,29.605641;106.449522,29.606434",光荣坡,,3611058089727,resblock,3611058089727,光荣坡,106.44808997447,29.606093458827,30002,False
c3611059021119,0.55万(19套),19,19套,套,5516,0.55万,元,"106.455397,29.612824;106.455478,29.612043;106.456385,29.612141;106.456116,29.613126",自由村,,3611059021119,resblock,3611059021119,自由村,106.45583596778,29.612432614154,30002,False
c3611057854413,0.55万(18套),18,18套,套,5533,0.55万,元,"106.453915,29.617428;106.455518,29.616031;106.454674,29.61567;106.453263,29.61691;106.453263,29.617491;106.453236,29.618409;106.453578,29.619084;106.453398,29.620003;106.453843,29.619842;106.454054,29.619139;106.454031,29.618456",勤居村,,3611057854413,resblock,3611057854413,勤居村,106.45367860678,29.619883155444,30002,False
c3620041182855090,0.87万(18套),18,18套,套,8718,0.87万,元,,会山康城,,3620041182855090,resblock,3620041182855090,会山康城,106.44901323893,29.604668941612,30002,False
c3611058089559,0.56万(16套),16,16套,套,5576,0.56万,元,"106.461348,29.617565;106.460279,29.617722;106.458554,29.617864;106.4578,29.617887;106.45753,29.619559;106.458644,29.619622;106.45939,29.61974;106.460369,29.618578;106.460827,29.61824;106.461546,29.617864",枝元村,,3611058089559,resblock,3611058089559,枝元村,106.45916121474,29.618546907435,30002,False
c3620030096661786,0.95万(15套),15,15套,套,9450,0.95万,元,"106.451664,29.612345;106.451835,29.610917;106.45391,29.610053;106.456066,29.610289;106.456138,29.611411;106.456138,29.611411",雅仕居二期,,3620030096661786,resblock,3620030096661786,雅仕居二期,106.45538131692,29.610883552925,30002,False
c3620032009171994,0.89万(13套),13,13套,套,8893,0.89万,元,"106.450407,29.609704;106.450025,29.609484;106.44989,29.6099;106.450236,29.609978",鼎盛时代,,3620032009171994,resblock,3620032009171994,鼎盛时代,106.44977530421,29.610139257506,30002,False
c3620056884664086,1万(12套),12,12套,套,9988,1万,元,,雅仕居一期,,3620056884664086,resblock,3620056884664086,雅仕居一期,106.45178,29.611508,30002,False
c3620044512878895,0.84万(10套),10,10套,套,8385,0.84万,元,,松江村,,3620044512878895,resblock,3620044512878895,松江村,106.45887009876,29.607605971278,30002,False
c3611058095847,0.57万(9套),9,9套,套,5687,0.57万,元,"106.447914,29.59949;106.447901,29.599255;106.448493,29.599255;106.448561,29.599184;106.448799,29.599184;106.448875,29.599981;106.44866,29.600016;106.44848,29.599549;106.448413,29.599427",中心湾,,3611058095847,resblock,3611058095847,中心湾,106.45023670034,29.603820649024,30002,False
c3611058474033,0.89万(8套),8,8套,套,8935,0.89万,元,"106.448395,29.60506;106.448767,29.60506;106.4487,29.605304;106.448363,29.605304",半山豪苑,,3611058474033,resblock,3611058474033,半山豪苑,106.44979055716,29.605100839444,30002,False
c3620040629126114,0.64万(6套),6,6套,套,6407,0.64万,元,,六洞村,,3620040629126114,resblock,3620040629126114,六洞村,106.45313546195,29.614503335444,30002,False
c3620044385908647,0.66万(5套),5,5套,套,6565,0.66万,元,,南溪经济园,,3620044385908647,resblock,3620044385908647,南溪经济园,106.44886348725,29.622042538968,30002,False
c3611057843316,0.66万(4套),4,4套,套,6621,0.66万,元,"106.446764,29.606642;106.445938,29.606842;106.445843,29.607207;106.446081,29.607231;106.446055,29.607776;106.446396,29.607765;106.446396,29.607337;106.448772,29.607337;106.448529,29.606744;106.448291,29.606815;106.448224,29.606638;106.448381,29.606532;106.448273,29.606352;106.447977,29.606446;106.447959,29.606301;106.447465,29.606312;106.44738,29.60656;106.447029,29.606465",老双碑,,3611057843316,resblock,3611057843316,老双碑,106.44756136984,29.606939001573,30002,False
c36000000001328,0.55万(2套),2,2套,套,5462,0.55万,元,,长春沟,,36000000001328,resblock,36000000001328,长春沟,106.44548445932,29.608894995799,30002,False
c3620030262451505,0.85万(2套),2,2套,套,8512,0.85万,元,"106.450732,29.605892;106.451127,29.605912;106.451104,29.60548;106.450781,29.605476",会山景苑小区,,3620030262451505,resblock,3620030262451505,会山景苑小区,106.450799,29.60578,30002,False
c36000000005714,0.61万(1套),1,1套,套,6123,0.61万,元,,劳动桥,,36000000005714,resblock,36000000005714,劳动桥,106.4530343417,29.609769207232,30002,False
c36000000041243,0.49万(1套),1,1套,套,4936,0.49万,元,,永胜桥,,36000000041243,resblock,36000000041243,永胜桥,106.45092832523,29.607729557575,30002,False
c3611057954733,0.41万(1套),1,1套,套,4058,0.41万,元,"106.446302,29.617114;106.446957,29.615858;106.447002,29.615379;106.448529,29.61563;106.448008,29.616973",工农坡(沙坪坝...,,3611057954733,resblock,3611057954733,工农坡(沙坪坝),106.44780680427,29.616476391488,30002,False
c3611058909772,0.63万(1套),1,1套,套,6271,0.63万,元,"106.449297,29.610956;106.44972,29.61096;106.449715,29.611278;106.449131,29.611234;106.449181,29.608656;106.448547,29.608601;106.44826,29.608546;106.448377,29.608236;106.448884,29.608424;106.449329,29.608648",双碑街,,3611058909772,resblock,3611058909772,双碑街,106.4498330389,29.611194999023,30002,False
c3611099777479,0.7万(1套),1,1套,套,6964,0.7万,元,"106.448291,29.61379;106.44821,29.61324;106.447505,29.613228;106.447474,29.612592;106.448947,29.612671;106.448763,29.613797",祥泰小区,,3611099777479,resblock,3611099777479,祥泰小区,106.448491,29.613272,30002,False
c3620049337065540,0.52万(1套),1,1套,套,5194,0.52万,元,,光荣坡285号,,3620049337065540,resblock,3620049337065540,光荣坡285号,106.4470171426,29.603532950746,30002,False
c3620022947688201,1.5万(233套),233,233套,套,15340,1.5万,元,"106.476756,29.607772;106.476305,29.608236;106.47365,29.608267;106.474474,29.606532;106.473484,29.607003;106.471285,29.605928;106.470232,29.605888;106.467746,29.602921;106.468967,29.602544;106.470665,29.602128",万科悦湾南区,,3620022947688201,resblock,3620022947688201,万科悦湾南区,106.471824,29.604876,30002,False
c3611100159881,1.3万(190套),190,190套,套,13283,1.3万,元,"106.476526,29.611961;106.477001,29.611321;106.4741,29.608832;106.471468,29.607875;106.472195,29.606061;106.474288,29.606713;106.474109,29.608824;106.477006,29.61131;106.477733,29.61145;106.479287,29.612608;106.479754,29.61216;106.48032,29.612537;106.482809,29.613628;106.483752,29.614743;106.483608,29.615057;106.481009,29.615776;106.478215,29.613421",万科悦湾北区,,3611100159881,resblock,3611100159881,万科悦湾北区,106.48072930135,29.614392505771,30002,False
c3620028032428077,1.6万(77套),77,77套,套,15849,1.6万,元,"106.483312,29.618617;106.482404,29.618735;106.482378,29.62171;106.483393,29.621828",龙湖江与城原山...,,3620028032428077,resblock,3620028032428077,龙湖江与城原山时光,106.482687,29.620026,30002,False
c3611063782323,1.5万(76套),76,76套,套,15071,1.5万,元,"106.475074,29.603427;106.474881,29.603415;106.47498,29.603152;106.474706,29.602823;106.474872,29.60274;106.474922,29.602854;106.475106,29.603156;106.475312,29.603196;106.475546,29.603278;106.475326,29.603412",凤凰湾天悦,,3611063782323,resblock,3611063782323,凤凰湾天悦,106.47649924104,29.604405348796,30002,False
c3620052640582845,1.6万(72套),72,72套,套,16454,1.6万,元,,华美翡丽山二期,,3620052640582845,resblock,3620052640582845,华美翡丽山二期,106.47812208016,29.607717873593,30002,False
c3614489927845999,1.4万(64套),64,64套,套,14028,1.4万,元,"106.479463,29.603462;106.476929,29.604192;106.476974,29.603431;106.477212,29.603054;106.477742,29.602771;106.477926,29.602642;106.478762,29.602963;106.479139,29.603175",凤凰湾驭峰,,3614489927845999,resblock,3614489927845999,凤凰湾驭峰,106.47794647613,29.603462441262,30002,False
c3620023350486176,1.5万(62套),62,62套,套,15155,1.5万,元,"106.47595,29.603192;106.476004,29.602729;106.475923,29.602265;106.475326,29.601665;106.474504,29.60212;106.473116,29.603156;106.472249,29.602238;106.472456,29.601025;106.473507,29.60095;106.474504,29.602124;106.47533,29.601665;106.475977,29.602261;106.476053,29.602732;106.476009,29.603196;106.475002,29.60338;106.474436,29.603219;106.474477,29.603113;106.474908,29.603247;106.475083,29.603227;106.47507,29.603361",凤凰湾天骄,,3620023350486176,resblock,3620023350486176,凤凰湾天骄,106.474526,29.603166,30002,False
c3617727704542637,2.1万(39套),39,39套,套,20845,2.1万,元,"106.483204,29.616019;106.47591,29.6147;106.468328,29.603459;106.470448,29.601449;106.475038,29.606355;106.476619,29.607847;106.475865,29.610312;106.477033,29.611427;106.479404,29.612432;106.484758,29.609339;106.484426,29.613036",万科江上明月,,3617727704542637,resblock,3617727704542637,万科江上明月,106.47825934111,29.612114190441,30002,False
c36000000060484,1.3万(32套),32,32套,套,13006,1.3万,元,,华美翡丽山四期,,36000000060484,resblock,36000000060484,华美翡丽山四期,106.4773941519,29.606753092637,30002,False
c3611100738122,2.5万(30套),30,30套,套,25010,2.5万,元,"106.482099,29.621988;106.480518,29.622365;106.479359,29.622796;106.478685,29.622843;106.476107,29.622066;106.476467,29.621038;106.477167,29.619884;106.479404,29.619421;106.482189,29.618861",龙湖江与城原山,,3611100738122,resblock,3611100738122,龙湖江与城原山,106.47845957635,29.621130963181,30002,False
c3620052640582846,1.7万(27套),27,27套,套,17162,1.7万,元,,华美翡丽山一期,,3620052640582846,resblock,3620052640582846,华美翡丽山一期,106.47799809954,29.604504402278,30002,False
c36000000060485,1.7万(23套),23,23套,套,16706,1.7万,元,,华美翡丽山三期,,36000000060485,resblock,36000000060485,华美翡丽山三期,106.47818196564,29.604469357459,30002,False
c3614489426341521,1.9万(18套),18,18套,套,19174,1.9万,元,"106.475721,29.60621;106.476503,29.605692;106.474288,29.603086;106.474562,29.602933;106.474904,29.603211;106.474922,29.603129;106.47445,29.602611;106.475065,29.602257;106.47555,29.603007;106.475842,29.602442;106.475528,29.601779;106.473832,29.602752;106.474397,29.603514;106.473565,29.604145",凤凰湾纯水岸,,3614489426341521,resblock,3614489426341521,凤凰湾纯水岸,106.47486775315,29.604339491655,30002,False
c3616527205084924,(10套),10,10套,套,0,,元,"106.476601,29.617675;106.47317,29.618915;106.474104,29.62251;106.475757,29.622;106.476943,29.61985",江与城天矩,,3616527205084924,resblock,3616527205084924,江与城天矩,106.47475,29.620967,30002,False
c3620037034822419,3.2万(7套),7,7套,套,32394,3.2万,元,,高尔夫江景别墅,,3620037034822419,resblock,3620037034822419,高尔夫江景别墅,106.47520707933,29.612992899214,30002,False
c3611060982243,1.9万(296套),296,296套,套,18747,1.9万,元,"106.489699,29.609428;106.489627,29.607003;106.49066,29.607419;106.491711,29.607481;106.492412,29.607207;106.493391,29.607183;106.494029,29.607403;106.494478,29.607835;106.494594,29.608471;106.493912,29.609507;106.493283,29.610064;106.493004,29.610064;106.492582,29.610716;106.492465,29.610629",龙湖源著北区,,3611060982243,resblock,3611060982243,龙湖源著北区,106.4920845305,29.608821830287,30002,False
c3611060974700,1.4万(185套),185,185套,套,13628,1.4万,元,"106.48739,29.613404;106.487538,29.613542;106.488971,29.613385;106.489276,29.613008;106.489438,29.612082;106.489456,29.610994;106.488136,29.609915;106.486725,29.610857;106.486891,29.612466;106.487404,29.612686;106.487516,29.613035",金科十年城西区,,3611060974700,resblock,3611060974700,金科十年城西区,106.48796011152,29.612192783135,30002,False
c3611057588773,1.2万(160套),160,160套,套,11990,1.2万,元,"106.496831,29.610645;106.500308,29.610661;106.499912,29.608934;106.499616,29.607246;106.499086,29.606893;106.496759,29.606995",诚投天邻风景,,3611057588773,resblock,3611057588773,诚投天邻风景,106.49806579634,29.609855510798,30002,False
c3611061045817,2万(126套),126,126套,套,20384,2万,元,"106.496431,29.604565;106.49649,29.606257;106.493117,29.606308;106.492555,29.606123;106.491971,29.605542;106.49181,29.60524;106.491729,29.604887;106.491747,29.604592",龙湖源著南区,,3611061045817,resblock,3611061045817,龙湖源著南区,106.49422892075,29.605338,30002,False
c3611060978447,1.5万(121套),121,121套,套,15287,1.5万,元,"106.489294,29.613652;106.489739,29.613707;106.489838,29.613616;106.490404,29.612466;106.492169,29.613118;106.492674,29.61211;106.490949,29.611454;106.489785,29.612137",金科10年城东...,,3611060978447,resblock,3611060978447,金科10年城东区,106.49041280673,29.614032493131,30002,False
c3611060977768,1.4万(83套),83,83套,套,13778,1.4万,元,"106.487776,29.615488;106.488221,29.615579;106.488913,29.613903;106.48863,29.613573;106.487502,29.613648;106.487049,29.613883",金科10年城北...,,3611060977768,resblock,3611060977768,金科10年城北区,106.48784236737,29.614469320457,30002,False
c3611061019099,1.7万(81套),81,81套,套,17249,1.7万,元,"106.502908,29.607803;106.505437,29.607811;106.505459,29.608855;106.502904,29.608843",劲力五星城自由...,,3611061019099,resblock,3611061019099,劲力五星城自由地,106.504144,29.6084,30002,False
c3611057301402,1.3万(72套),72,72套,套,12701,1.3万,元,"106.504212,29.604401;106.502838,29.604432;106.502847,29.60656;106.504221,29.606567",祈年悦城,,3611057301402,resblock,3611057301402,祈年悦城,106.50348797522,29.605644029597,30002,False
c3611057306444,1.2万(69套),69,69套,套,11841,1.2万,元,"106.502648,29.602528;106.500038,29.602528;106.500168,29.604432;106.502796,29.604405",圣地阳光,,3611057306444,resblock,3611057306444,圣地阳光,106.50143308735,29.603559691047,30002,False
c3611057254573,1.3万(59套),59,59套,套,12681,1.3万,元,"106.502568,29.604448;106.500709,29.60444;106.500287,29.604723;106.500394,29.606198;106.501401,29.606536;106.502667,29.606575",渝开发橄榄郡,,3611057254573,resblock,3611057254573,渝开发橄榄郡,106.50150006532,29.605562081353,30002,False
c3611057587809,1.2万(51套),51,51套,套,12273,1.2万,元,"106.496795,29.612215;106.496921,29.61249;106.498484,29.61289;106.499113,29.612835;106.499823,29.61249;106.500218,29.611775;106.500245,29.611132;106.500092,29.610841;106.497532,29.610841;106.497469,29.611226",北岸新洲,,3611057587809,resblock,3611057587809,北岸新洲,106.4986194009,29.611689518191,30002,False
c3610201488437667,1万(46套),46,46套,套,10210,1万,元,"106.486734,29.610163;106.487669,29.609684;106.486914,29.608452;106.486195,29.6082;106.485755,29.608679;106.485602,29.609668",民悦新居,,3610201488437667,resblock,3610201488437667,民悦新居,106.48680221047,29.609742225608,30002,False
c3611061795281,1.5万(44套),44,44套,套,14980,1.5万,元,"106.50291,29.6105;106.502928,29.609072;106.505461,29.609048;106.505488,29.610579",劲力五星城,,3611061795281,resblock,3611061795281,劲力五星城,106.50412464769,29.610047996315,30002,False
c3611061017950,1.2万(38套),38,38套,套,11906,1.2万,元,"106.5026,29.607384;106.502196,29.607376;106.502182,29.608797;106.502649,29.608813",金科蚂蚁,,3611061017950,resblock,3611061017950,金科蚂蚁,106.502434,29.60809,30002,False
c3611057273434,1.6万(37套),37,37套,套,16063,1.6万,元,"106.505536,29.610783;106.502895,29.610767;106.502913,29.612267;106.503281,29.612848;106.504341,29.613217;106.505159,29.613358;106.505527,29.61306",龙湖水晶郦城朗...,,3611057273434,resblock,3611057273434,龙湖水晶郦城朗苑,106.5040751255,29.612126963075,30002,False
c36000000001307,2.3万(35套),35,35套,套,23102,2.3万,元,,两江春城麓府,,36000000001307,resblock,36000000001307,两江春城麓府,106.48809453204,29.606449499008,30002,False
c3611061933652,1.5万(35套),35,35套,套,14512,1.5万,元,"106.502658,29.61052;106.500853,29.61063;106.500619,29.609052;106.502721,29.609036",龙湖水晶郦城禧...,,3611061933652,resblock,3611061933652,龙湖水晶郦城禧苑,106.501655,29.609704,30002,False
c3611060979156,1万(11套),11,11套,套,10232,1万,元,"106.490646,29.616536;106.491226,29.616489;106.491778,29.616544;106.492452,29.615174;106.491971,29.614978;106.491778,29.615241;106.491423,29.615088",金科桦林景苑,,3611060979156,resblock,3611060979156,金科桦林景苑,106.49144522242,29.616034915859,30002,False
c3618134184768071,2.5万(11套),11,11套,套,24720,2.5万,元,"106.493175,29.603843;106.493103,29.603011;106.494675,29.603074;106.494666,29.603828",两江春城春玺苑,,3618134184768071,resblock,3618134184768071,两江春城春玺苑,106.493929,29.603339,30002,False
c3611057328444,1.3万(8套),8,8套,套,12551,1.3万,元,"106.503667,29.604071;106.502922,29.60294;106.503631,29.602407;106.504395,29.603608",扬子江商务小区,,3611057328444,resblock,3611057328444,扬子江商务小区,106.50398044439,29.60358312878,30002,False
c3620045791262159,2.3万(8套),8,8套,套,23199,2.3万,元,,凯德九章,,3620045791262159,resblock,3620045791262159,凯德九章,106.496959,29.606187,30002,False
c3611057155239,1.2万(65套),65,65套,套,11720,1.2万,元,"106.523975,29.606866;106.520481,29.606748;106.520454,29.607525;106.519654,29.607651;106.519385,29.608122;106.519304,29.608514;106.519645,29.608868;106.519942,29.609119;106.520534,29.609009;106.521029,29.608624;106.521208,29.608059;106.521217,29.607776;106.522628,29.608067;106.522807,29.608585;106.521873,29.608624;106.52102,29.608899;106.520606,29.60908;106.520651,29.609582;106.521118,29.610328;106.521514,29.610186;106.521774,29.610029;106.522196,29.610116;106.522915,29.609872;106.52331,29.609606;106.523328,29.609339;106.524218,29.609417",龙湖花园南苑,,3611057155239,resblock,3611057155239,龙湖花园南苑,106.52228855434,29.607422881518,30002,False
c3611057201274,1.3万(56套),56,56套,套,13054,1.3万,元,"106.520795,29.619936;106.52225,29.619963;106.522376,29.619088;106.522942,29.619167;106.522821,29.62023;106.523108,29.622259;106.523059,29.62266;106.520804,29.622644;106.520777,29.620313",金科中华坊紫园,,3611057201274,resblock,3611057201274,金科中华坊紫园,106.521999,29.621266,30002,False
c3611061021058,1.4万(49套),49,49套,套,13898,1.4万,元,"106.506966,29.60771;106.506943,29.606815;106.504181,29.606885;106.504244,29.607714",龙湖MOCO,,3611061021058,resblock,3611061021058,龙湖MOCO,106.505702,29.607309,30002,False
c3611057139336,1.5万(46套),46,46套,套,14830,1.5万,元,"106.522592,29.613609;106.519043,29.613609;106.519168,29.614567;106.51959,29.615163;106.520273,29.616619;106.522735,29.61671",财富中心国际公...,,3611057139336,resblock,3611057139336,财富中心国际公寓,106.52112715556,29.615252466848,30002,False
c3611057302732,1.1万(44套),44,44套,套,11168,1.1万,元,"106.512062,29.604589;106.512394,29.604569;106.512772,29.604691;106.512736,29.604942;106.512799,29.605911;106.512812,29.606217;106.512592,29.60621;106.511824,29.606057;106.511819,29.604753",荣锦龙汇苑,,3611057302732,resblock,3611057302732,荣锦龙汇苑,106.512289,29.605322,30002,False
c3611061021824,1.5万(42套),42,42套,套,15224,1.5万,元,"106.50874,29.608828;106.505739,29.608805;106.50573,29.607808;106.507168,29.607816;106.507114,29.606834;106.508677,29.606811",尚源印象,,3611061021824,resblock,3611061021824,尚源印象,106.507715,29.607886,30002,False
c3611057318457,1万(37套),37,37套,套,10402,1万,元,"106.511138,29.604377;106.508901,29.604346;106.508883,29.606489;106.511165,29.606513",天一新城,,3611057318457,resblock,3611057318457,天一新城,106.50999314089,29.605401059472,30002,False
c3611057153578,1.4万(36套),36,36套,套,13750,1.4万,元,"106.516636,29.610956;106.514246,29.61094;106.514201,29.612063;106.514372,29.613193;106.514758,29.613303;106.516672,29.613311;106.516815,29.612094",龙湖西苑金晖苑,,3611057153578,resblock,3611057153578,龙湖西苑金晖苑,106.51561929227,29.61231529624,30002,False
c3611057244087,1.3万(34套),34,34套,套,13390,1.3万,元,"106.51488,29.604931;106.513267,29.604691;106.512921,29.604935;106.512998,29.606469;106.514287,29.606438;106.514745,29.605861",北城清迈阳光,,3611057244087,resblock,3611057244087,北城清迈阳光,106.51356423189,29.605667055742,30002,False
c3611100011532,1.4万(31套),31,31套,套,14053,1.4万,元,"106.516474,29.607737;106.516348,29.608514;106.515917,29.608561;106.515746,29.608224;106.514794,29.608255;106.514309,29.610752;106.516636,29.610799;106.516744,29.609872;106.516645,29.608915;106.516878,29.608153;106.517247,29.607737",锦水苑,,3611100011532,resblock,3611100011532,锦水苑,106.51551883236,29.609911870049,30002,False
c3611057140778,1.4万(27套),27,27套,套,13688,1.4万,元,"106.518292,29.614743;106.518867,29.61459;106.519639,29.615783;106.519248,29.615893;106.518656,29.615383",财富中心国际公...,,3611057140778,resblock,3611057140778,财富中心国际公寓C区,106.51877501906,29.615394377412,30002,False
c3611057190632,0.98万(27套),27,27套,套,9847,0.98万,元,"106.519573,29.604173;106.519573,29.60484;106.52106,29.604872;106.521047,29.604173",北城绿景,,3611057190632,resblock,3611057190632,北城绿景,106.5204551975,29.604430534553,30002,False
c3611057296412,0.99万(27套),27,27套,套,9860,0.99万,元,"106.508698,29.602497;106.5104,29.602458;106.510229,29.604287;106.508779,29.604303",龙山小区,,3611057296412,resblock,3611057296412,龙山小区,106.50950524439,29.603535942824,30002,False
c3611061932946,1.8万(26套),26,26套,套,17526,1.8万,元,"106.511201,29.607682;106.508901,29.607674;106.508883,29.61054;106.511417,29.610618",龙湖水晶郦城静...,,3611061932946,resblock,3611061932946,龙湖水晶郦城静苑,106.510117,29.609351,30002,False
c3611061023043,1.1万(25套),25,25套,套,10511,1.1万,元,"106.510595,29.607042;106.510128,29.607066;106.510164,29.607458;106.510671,29.607451",龙湖水晶星座,,3611061023043,resblock,3611061023043,龙湖水晶星座,106.510429,29.607231,30002,False
c3611057253308,1.8万(24套),24,24套,套,17976,1.8万,元,"106.511399,29.610767;106.508865,29.610712;106.50883,29.613374;106.510123,29.613429;106.510114,29.612942;106.511569,29.612973",枫林秀水,,3611057253308,resblock,3611057253308,枫林秀水,106.510139,29.612193,30002,False
c3611057211031,0.84万(22套),22,22套,套,8403,0.84万,元,"106.521064,29.605712;106.519479,29.6057;106.519465,29.606383;106.521011,29.606477",龙珠花园,,3611057211031,resblock,3611057211031,龙珠花园,106.52000580523,29.606087847224,30002,False
c3611057274384,1.7万(22套),22,22套,套,17226,1.7万,元,"106.505662,29.609021;106.50863,29.608981;106.508671,29.610591;106.505648,29.610603",龙湖水晶郦城颐...,,3611057274384,resblock,3611057274384,龙湖水晶郦城颐苑,106.50718919583,29.609687343551,30002,False
c3611057323431,1万(18套),18,18套,套,9970,1万,元,"106.515759,29.603985;106.515893,29.603031;106.517088,29.603247;106.517012,29.604024",香山花园A区,,3611057323431,resblock,3611057323431,香山花园A区,106.51639268476,29.603739540588,30002,False
c3611061933323,1.6万(16套),16,16套,套,15582,1.6万,元,"106.505796,29.611741;106.505792,29.610803;106.507719,29.610771;106.507665,29.61167",龙湖水晶郦城励...,,3611061933323,resblock,3611061933323,龙湖水晶郦城励苑,106.50668297541,29.611638267727,30002,False
c3611057198207,1.1万(14套),14,14套,套,11141,1.1万,元,"106.522981,29.604181;106.522963,29.603812;106.523448,29.603796;106.523583,29.604177",都市坐标,,3611057198207,resblock,3611057198207,都市坐标,106.52323910964,29.604245593276,30002,False
c3611057326408,1.1万(14套),14,14套,套,10702,1.1万,元,"106.517768,29.604149;106.516654,29.604165;106.516586,29.604817;106.517781,29.604836",香山花园B区,,3611057326408,resblock,3611057326408,香山花园B区,106.51716058329,29.604450935496,30002,False
c3611057333864,0.89万(13套),13,13套,套,8913,0.89万,元,"106.517754,29.604993;106.517727,29.606289;106.515396,29.60634;106.51523,29.605987;106.515405,29.605001",韵叶花园,,3611057333864,resblock,3611057333864,韵叶花园,106.516541,29.60568,30002,False
c3611099800211,1.6万(12套),12,12套,套,15745,1.6万,元,"106.522937,29.61974;106.522969,29.619571;106.522996,29.619363;106.523023,29.619206;106.523068,29.61901;106.524721,29.619363;106.524828,29.622636;106.523247,29.622679;106.522933,29.620324",金科中华坊,,3611099800211,resblock,3611099800211,金科中华坊,106.523827,29.621086,30002,False
