name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,0,6743983524,,,,,,,106.3117512,29.5226596,,,
,1,6743983523,,,,,,,106.3117539,29.5225396,,,
,2,4820204651,,,,,,,106.3117486,29.521894,,,
,3,6743983537,,,,,,,106.3117124,29.5201529,,,
,4,347571111,,,,,,,106.3116779,29.5190666,,,
,5,347571036,,,,,,,106.310227,29.5175614,,,
,6,347571055,,,,,,,106.3099484,29.5175679,,,
,7,347571108,,,,,,,106.3098118,29.5190893,,,
,8,4820204656,,,,,,,106.3097066,29.5201809,,,
,9,347571064,,,,,,,106.3095057,29.5207096,,,
,10,347571027,,,,,,,106.3094627,29.5212399,,,
,11,4820204667,,,,,,,106.3094591,29.5214579,,,
,12,347571069,,,,,,,106.3090937,29.5223303,,,
,13,1055225313,,,,,,,106.294398,29.4560174,,,
,14,1055376547,,,,,,,106.2963394,29.4636153,,,
,15,1055225311,,,,,,,106.2974713,29.4642462,,,
,16,9612066203,,,,,,,106.3088606,29.4701088,,,
,17,347579579,,,,,,,106.3116424,29.4702679,,,
,18,5937113528,,,,,,,106.3130891,29.4728658,,,
,19,8765926391,,,,,,,106.3130941,29.4729493,,,
,20,1055154939,,,,,,,106.3178066,29.4760817,,,
,21,347579601,,,,,,,106.319252,29.4764201,,,
,22,8765950922,,,,,,,106.3195268,29.4768336,,,
,23,1055243344,,,,,,,106.3237028,29.4795201,,,
,24,347580098,,,,,,,106.3242365,29.4800145,,,
,25,1534381673,,,,,,,106.3724354,29.5959009,,,
,26,2637208874,,,,,,,106.3726111,29.5926079,,,
,27,4581496622,,,,,,,106.3704386,29.5791697,,,
,28,347582757,,,,,,,106.3664744,29.5539607,,,
,29,347583291,,,,,,,106.3702928,29.5517352,,,
,30,347585194,,,,,,,106.5047228,29.6149494,,,
,31,347585956,,,,,,,106.5040185,29.6149246,,,
,32,10727318449,,,,,,,106.5027686,29.6148641,,,
北环互通,33,347590585,motorway_junction,,,,,,106.4960666,29.6131689,,,
,34,347585201,,,,,,,106.4925843,29.6119419,,,
,35,347585792,,,,,,,106.5040135,29.614733,,,
,36,347585794,,,,,,,106.5047339,29.614763,,,
,37,4140278970,,,,,,,106.5086762,29.6149354,,,
,38,4061906424,,,,,,,106.5139698,29.6155615,,,
,39,655016285,,,,,,,106.4829236,29.6680838,,,
,40,1180403872,,,,,,,106.4855186,29.6547839,,,
北环互通,41,347590153,motorway_junction,,,,,,106.4909233,29.6159903,,,
,42,347590158,,,,,,,106.4905584,29.6136822,,,
,43,1180409006,,,,,,,106.4911896,29.6177632,,,
,44,347592172,,,,,,,106.4906409,29.6115042,,,
,45,347592174,,,,,,,106.4905851,29.6109598,,,
北环互通,46,3216495921,motorway_junction,,,,,,106.4905571,29.6106373,,,
,47,347587131,,,,,,,106.4900786,29.6080935,,,
,48,8602338454,,,,,,,106.4900092,29.6078105,,,
,49,347592141,,,,,,,106.4907191,29.6109939,,,
,50,347592142,,,,,,,106.4907606,29.611452,,,
,51,1180406059,,,,,,,106.4907781,29.6117741,,,
,52,347594510,,,,,,,106.4928396,29.6111703,,,
,53,347585785,,,,,,,106.4961347,29.6129576,,,
,54,347594504,,,,,,,106.4920597,29.6103425,,,
北环互通,55,347595448,motorway_junction,,,,,,106.4871649,29.6098957,,,
,56,7013382065,,,,,,,106.4551564,29.5759682,,,
,57,347598958,,,,,,,106.4543284,29.5748515,,,
,58,347597701,,,,,,,106.4663876,29.5844635,,,
,59,2172382778,,,,,,,106.4681527,29.5868833,,,
,60,347600547,,,,,,,106.4545401,29.5744902,,,
,61,1879448068,,,,,,,106.456296,29.5734426,,,
,62,347600586,,,,,,,106.4541334,29.5748459,,,
,63,1879448075,,,,,,,106.4523371,29.5780355,,,
,64,347601373,,,,,,,106.4460223,29.5620688,,,
,65,347601375,,,,,,,106.4461135,29.5620042,,,
,66,347601376,,,,,,,106.4466403,29.5615661,,,
,67,347601377,,,,,,,106.4466769,29.561416,,,
,68,5174916062,,,,,,,106.4378059,29.5282195,,,
,69,5174916058,,,,,,,106.4363678,29.5271595,,,
,70,9552449904,,,,,,,106.4351634,29.5268161,,,
,71,348031645,,,,,,,106.4340415,29.5267012,,,
,72,348031647,,,,,,,106.4344919,29.5266556,,,
,73,348031658,,,,,,,106.4364048,29.5271067,,,
,74,348031669,,,,,,,106.4380647,29.5279238,,,
,75,347609130,,,,,,,106.4396365,29.5237399,,,
,76,347609131,,,,,,,106.4400141,29.523486,,,
,77,1615299917,,,,,,,106.4389428,29.52451,,,
,78,1615299894,,,,,,,106.4394999,29.5238508,,,
,79,1615299872,,,,,,,106.4396509,29.5224303,,,
,80,347609761,,,,,,,106.443635,29.4961019,,,
,81,6895125407,,,,,,,106.4438972,29.494384,,,
,82,347610054,,,,,,,106.4435835,29.4962885,,,
,83,347609931,,,,,,,106.4435087,29.4968808,,,
,84,6875228605,,,,,,,106.4411408,29.5002831,,,
,85,347610450,,,,,,,106.4442739,29.491136,,,
,86,347609925,,,,,,,106.4440892,29.4935599,,,
,87,347609929,,,,,,,106.4437531,29.4961057,,,
,88,347610370,,,,,,,106.4441321,29.4911339,,,
,89,347610374,,,,,,,106.4443888,29.4891017,,,
,90,6896603302,,,,,,,106.4455461,29.4858559,,,
,91,347611688,,,,,,,106.4468875,29.4834985,,,
,92,902516097,,,,,,,106.4503873,29.4778558,,,
,93,347609764,,,,,,,106.4439494,29.4935523,,,
,94,347612126,,,,,,,106.4708274,29.4640858,,,
,95,347612128,,,,,,,106.4712651,29.4642427,,,
,96,1613939043,,,,,,,106.4700666,29.4638954,,,
,97,1613939052,,,,,,,106.4706633,29.464071,,,
,98,1613929179,,,,,,,106.4710567,29.4671674,,,
,99,347613683,,,,,,,106.4902445,29.4576209,,,
,100,347613684,,,,,,,106.5015115,29.4577589,,,
,101,347613403,,,,,,,106.490243,29.4577262,,,
,102,347612746,,,,,,,106.4827701,29.4576887,,,
,103,902496528,,,,,,,106.4786804,29.4576754,,,
,104,347613402,,,,,,,106.5015102,29.45785,,,
,105,347613691,,,,,,,106.5070393,29.4572777,,,
,106,347613701,,,,,,,106.5117319,29.4525614,,,
,107,347614338,,,,,,,106.517124,29.4431987,,,
,108,347615119,,,,,,,106.5190746,29.437653,,,
,109,347614793,,,,,,,106.5178475,29.440973,,,
,110,347614794,,,,,,,106.5185889,29.4412201,,,
,111,347615753,,,,,,,106.5221885,29.4310234,,,
,112,347615756,,,,,,,106.5221719,29.4315764,,,
,113,347615757,,,,,,,106.5226176,29.4319993,,,
,114,347615759,,,,,,,106.5228751,29.4321562,,,
,115,347616783,,,,,,,106.555847,29.3996911,,,
,116,347616787,,,,,,,106.557894,29.3983472,,,
,117,347616420,,,,,,,106.5503272,29.4039022,,,
,118,347616462,,,,,,,106.550594,29.4043018,,,
,119,3216495816,,,,,,,106.5452854,29.4112426,,,
,120,347616954,,,,,,,106.5562497,29.400014,,,
,121,347616789,,,,,,,106.5592501,29.3976817,,,
,122,347617816,,,,,,,106.5676273,29.3952495,,,
,123,347616950,,,,,,,106.5580555,29.3988972,,,
,124,347616949,,,,,,,106.5591759,29.3983855,,,
,125,347617772,,,,,,,106.5803142,29.3932586,,,
,126,1180404206,,,,,,,106.5833721,29.3928145,,,
,127,10735137892,,,,,,,106.5863297,29.392315,,,
,128,702323156,,,,,,,106.5884615,29.3918372,,,
,129,7213984661,,,,,,,106.5906425,29.3904731,,,
,130,9042077120,,,,,,,106.5912067,29.3897925,,,
,131,1180404209,,,,,,,106.5918362,29.3883721,,,
,132,1912039592,,,,,,,106.5915819,29.3820135,,,
,133,347617806,,,,,,,106.5708305,29.3946328,,,
,134,347617819,,,,,,,106.569052,29.3949447,,,
,135,347618063,,,,,,,106.580449,29.3940737,,,
,136,347618065,,,,,,,106.5704024,29.3966857,,,
,137,347618066,,,,,,,106.5683783,29.3972087,,,
,138,347618067,,,,,,,106.5679534,29.3972853,,,
,139,348029203,,,,,,,106.3762587,29.6060409,,,
,140,348029349,,,,,,,106.3765178,29.6046479,,,
,141,348029208,,,,,,,106.3757875,29.6059924,,,
,142,5174857659,,,,,,,106.3771117,29.6015954,,,
,143,348029334,,,,,,,106.3797833,29.6008112,,,
,144,1363530214,,,,,,,106.3819586,29.5997602,,,
,145,654985735,,,,,,,106.5963533,29.563885,,,
,146,530759021,,,,,,,106.5971231,29.5656321,,,
,147,530759044,motorway_junction,,,,,,106.6020667,29.5805966,,,
,148,2172382704,,,,,,,106.6019544,29.5851638,,,
,149,2172382792,,,,,,,106.6014115,29.5870918,,,
,150,348032918,,,,,,,106.5677834,29.6113135,,,
,151,348032920,,,,,,,106.5680189,29.6118081,,,
,152,348033837,,,,,,,106.5692914,29.6124261,,,
,153,348032933,,,,,,,106.5636069,29.6123697,,,
,154,348032966,,,,,,,106.5652081,29.6119548,,,
,155,348033555,,,,,,,106.5771725,29.6088234,,,
,156,3355716318,,,,,,,106.5761569,29.6092344,,,
,157,3355716338,,,,,,,106.5716648,29.6107792,,,
,158,348034144,,,,,,,106.5711753,29.6109144,,,
,159,348033798,,,,,,,106.5637484,29.6125004,,,
,160,4596241926,,,,,,,106.5878014,29.6043156,,,
,161,1529214684,,,,,,,106.5696767,29.612233,,,
,162,348034099,,,,,,,106.5699763,29.6105261,,,
,163,348034105,,,,,,,106.5711092,29.6111355,,,
,164,451006008,,,,,,,106.5336533,29.523171,,,
,165,451006020,,,,,,,106.5209392,29.5231869,,,
,166,3355662421,,,,,,,106.5198614,29.5232438,,,
,167,451006022,,,,,,,106.5188053,29.5233404,,,
,168,451006023,,,,,,,106.5186735,29.5231862,,,
,169,2614268909,,,,,,,106.5201403,29.5231068,,,
,170,451006036,,,,,,,106.5336626,29.5230361,,,
,171,478367486,,,,,,,106.5637154,29.5750464,,,
,172,2390753220,,,,,,,106.5638491,29.576178,,,
,173,2390765332,,,,,,,106.5639077,29.5785583,,,
,174,2390765459,,,,,,,106.5623088,29.5818827,,,
,175,1507561881,,,,,,,106.5620213,29.5823694,,,
,176,530769556,,,,,,,106.5581089,29.6125143,,,
,177,530769557,,,,,,,106.5579603,29.6116482,,,
,178,478367575,,,,,,,106.5621303,29.5641204,,,
,179,7646424109,,,,,,,106.5621067,29.5640182,,,
,180,478367588,,,,,,,106.563561,29.5750857,,,
,181,479492934,,,,,,,106.5623978,29.5657644,,,
,182,7646424108,,,,,,,106.5621853,29.5644584,,,
,183,478367637,,,,,,,106.5622817,29.5635134,,,
,184,478367638,,,,,,,106.5623251,29.5641215,,,
,185,478367639,,,,,,,106.5625491,29.5658502,,,
,186,10752136327,,,,,,,106.5636795,29.5747489,,,
,187,549768734,,,,,,,106.5647333,29.5645799,,,
,188,479492921,,,,,,,106.5644288,29.5647802,,,
,189,478367579,,,,,,,106.5620046,29.5635754,,,
,190,479492938,,,,,,,106.5593375,29.5546422,,,
,191,1868690841,,,,,,,106.560953,29.5652957,,,
,192,479492949,,,,,,,106.560369,29.5652132,,,
,193,491843171,,,,,,,106.534151,29.5663664,,,
,194,491843181,,,,,,,106.5337561,29.5675683,,,
,195,4545633155,,,,,,,106.5333914,29.5702792,,,
,196,5324406115,,,,,,,106.5317307,29.5727874,,,
,197,2552150464,,,,,,,106.5313992,29.5732784,,,
,198,632415547,,,,,,,106.5301523,29.5749885,,,
,199,491843220,,,,,,,106.5343465,29.5641717,,,
,200,491843203,,,,,,,106.5388192,29.5622205,,,
,201,6285875729,,,,,,,106.5390929,29.5619563,,,
,202,733674217,,,,,,,106.5429399,29.5634887,,,
,203,6874678520,,,,,,,106.5419796,29.5634385,,,
,204,654821333,,,,,,,106.540513,29.5637286,,,
,205,654819789,,,,,,,106.53953,29.5641242,,,
,206,347605762,,,,,,,106.4405333,29.5304802,,,
,207,347605760,,,,,,,106.4397337,29.5303601,,,
,208,348031775,,,,,,,106.4472522,29.5442894,,,
,209,2554207012,,,,,,,106.4452347,29.5410415,,,
,210,5174995653,,,,,,,106.4452087,29.540979,,,
,211,348031764,,,,,,,106.4447455,29.5396555,,,
,212,348031762,,,,,,,106.444569,29.5392592,,,
,213,531768396,,,,,,,106.4271643,29.5182627,,,
,214,6451444105,,,,,,,106.431386,29.517524,,,
,215,11665535323,,,,,,,106.4343943,29.516912,,,
,216,11665535328,,,,,,,106.4351848,29.5167291,,,
西环互通,217,530723723,motorway_junction,,,,,,106.4380276,29.5210296,,,
,218,8602218143,,,,,,,106.4372896,29.520154,,,
,219,1614391210,,,,,,,106.4366053,29.5192168,,,
,220,530731759,,,,,,,106.4347105,29.5165311,,,
,221,530731761,,,,,,,106.43555,29.5156726,,,
,222,530731764,,,,,,,106.4356981,29.5148649,,,
,223,6451444182,,,,,,,106.4365352,29.5174341,,,
,224,5212651117,,,,,,,106.4115407,29.350142,,,
,225,5212651068,,,,,,,106.4092453,29.353452,,,
,226,530737833,,,,,,,106.4139964,29.3564111,,,
,227,4428904798,,,,,,,106.4103823,29.3594414,,,
,228,1459502217,,,,,,,106.3997403,29.3602364,,,
,229,1459502225,,,,,,,106.4030893,29.3606485,,,
,230,2650564438,,,,,,,106.400501,29.3403307,,,
,231,1459502026,,,,,,,106.4064003,29.3425796,,,
,232,8905093212,,,,,,,106.4094654,29.3440041,,,
,233,8905093200,,,,,,,106.4175596,29.3468848,,,
,234,4456646830,,,,,,,106.421219,29.3446337,,,
,235,1459502033,,,,,,,106.4229724,29.3435497,,,
,236,4456646836,,,,,,,106.4247792,29.3441345,,,
,237,2650564278,,,,,,,106.4252363,29.3442865,,,
,238,530743860,,,,,,,106.4263889,29.3473779,,,
,239,530743862,,,,,,,106.4265042,29.3479663,,,
,240,530743872,,,,,,,106.4288452,29.3485045,,,
,241,530743888,,,,,,,106.4289645,29.3485132,,,
,242,530743930,,,,,,,106.436524,29.3508471,,,
,243,530743887,,,,,,,106.4288108,29.3506891,,,
,244,7313784560,,,,,,,106.4291584,29.3464549,,,
,245,530743927,,,,,,,106.4382608,29.3509659,,,
,246,530743929,,,,,,,106.4405696,29.351138,,,
,247,530744735,,,,,,,106.4444492,29.3523425,,,
,248,530744118,,,,,,,106.4372823,29.3478462,,,
,249,530744119,,,,,,,106.4388788,29.3483774,,,
,250,530744121,,,,,,,106.4399946,29.3487514,,,
,251,530744123,,,,,,,106.4402177,29.3488786,,,
,252,530744714,,,,,,,106.4451272,29.3529185,,,
,253,3762714980,,,,,,,106.4478417,29.3540962,,,
,254,530745628,,,,,,,106.4583091,29.3635043,,,
,255,5951922964,,,,,,,106.460956,29.3758336,,,
,256,530746190,,,,,,,106.4610042,29.375906,,,
,257,530745654,,,,,,,106.4576568,29.3628685,,,
,258,530746185,,,,,,,106.4613132,29.3763772,,,
,259,1052643780,,,,,,,106.5043377,29.6041193,,,
,260,5982311000,,,,,,,106.5040354,29.6058133,,,
,261,6898453761,,,,,,,106.5035839,29.6082704,,,
,262,530747912,,,,,,,106.5156524,29.6029447,,,
,263,530747915,traffic_signals,,signal,,,,106.5155096,29.6028617,,,
,264,530749163,traffic_signals,,signal,,,,106.515375,29.6025137,,,
,265,530749034,traffic_signals,,signal,,,,106.5157323,29.6021314,,,
,266,530747874,,,,,,,106.5159041,29.6021154,,,
,267,2172382842,,,,,,,106.5204269,29.6165623,,,
,268,1512753890,,,,,,,106.5160868,29.6087011,,,
,269,6857969601,,,,,,,106.5159472,29.6069604,,,
,270,530749154,,,,,,,106.5158438,29.6053866,,,
,271,530748518,,,,,,,106.5172472,29.6002088,,,
,272,530749007,,,,,,,106.51641,29.601707,,,
,273,530747881,traffic_signals,,signal,,,,106.5162822,29.6022888,,,
,274,530749039,,,,,,,106.5158745,29.6018416,,,
,275,10102717719,,,,,,,106.5175826,29.5992673,,,
,276,530747906,traffic_signals,,signal,,,,106.516282,29.602808,,,
,277,530749062,,,,,,,106.516087,29.6034345,,,
,278,10225063691,,,,,,,106.5162478,29.6071306,,,
,279,10225063695,,,,,,,106.5162609,29.6074105,,,
,280,5186460848,,,,,,,106.5164741,29.6102031,,,
,281,5186460859,,,,,,,106.5165266,29.6109195,,,
,282,9354699090,,,,,,,106.5165523,29.6111904,,,
,283,5186460891,,,,,,,106.5175893,29.6138845,,,
,284,5156899377,,,,,,,106.5176581,29.6139818,,,
,285,5186460408,,,,,,,106.5195025,29.6158948,,,
,286,530749161,,,,,,,106.5155783,29.6031576,,,
,287,654985111,,,,,,,106.5959146,29.5626241,,,
,288,4051081800,,,,,,,106.5941092,29.6013945,,,
,289,1537405753,,,,,,,106.5988742,29.5943909,,,
,290,2172382820,,,,,,,106.600326,29.5900315,,,
,291,654986898,,,,,,,106.5962548,29.5808724,,,
,292,2172382819,,,,,,,106.6001949,29.5864833,,,
,293,4976721324,,,,,,,106.6003692,29.5872041,,,
,294,2823805948,,,,,,,106.6007108,29.5877736,,,
,295,2172382814,,,,,,,106.6014393,29.5889509,,,
,296,6896602766,,,,,,,106.6017761,29.5894545,,,
,297,1622487192,,,,,,,106.6018339,29.5895327,,,
,298,530761028,,,,,,,106.6035489,29.5902545,,,
,299,4894255393,,,,,,,106.6064302,29.5973412,,,
,300,4143867042,,,,,,,106.6072386,29.5967004,,,
,301,4143867048,,,,,,,106.6154375,29.5961467,,,
,302,7882133085,,,,,,,106.6172289,29.5953197,,,
,303,530762417,,,,,,,106.6222629,29.5957657,,,
,304,7882132797,,,,,,,106.6240851,29.5955885,,,
,305,2830425895,,,,,,,106.6352488,29.5861807,,,
,306,1492899733,,,,,,,106.6620525,29.564873,,,
,307,1492899668,,,,,,,106.6629593,29.5637611,,,
,308,7882132799,,,,,,,106.620619,29.5929346,,,
,309,6294280486,,,,,,,106.6392742,29.5967873,,,
,310,6294280463,,,,,,,106.6419863,29.5997878,,,
,311,530769224,,,,,,,106.6450409,29.6003862,,,
,312,1873080549,,,,,,,106.496741,29.5584338,,,
,313,1883431203,,,,,,,106.489055,29.5557377,,,
,314,531738193,,,,,,,106.3856896,29.5257378,,,
,315,4597412272,,,,,,,106.3822124,29.5257026,,,
,316,531737887,,,,,,,106.3684649,29.5256168,,,
,317,531737733,,,,,,,106.3682335,29.5256247,,,
,318,531737740,,,,,,,106.3656084,29.5265267,,,
,319,347582795,,,,,,,106.3627186,29.5267903,,,
,320,531768541,,,,,,,106.4282284,29.5189179,,,
,321,531766310,,,,,,,106.3952408,29.523024,,,
,322,531740168,,,,,,,106.3777703,29.5186808,,,
,323,531763961,,,,,,,106.3831393,29.5184797,,,
,324,531740667,,,,,,,106.3700197,29.519458,,,
,325,531740668,,,,,,,106.3696062,29.5194966,,,
,326,531740121,,,,,,,106.365945,29.5193877,,,
,327,531740125,,,,,,,106.3664477,29.5194359,,,
,328,531740674,,,,,,,106.3658969,29.5194814,,,
,329,531742445,,,,,,,106.3638173,29.5191346,,,
,330,531740142,,,,,,,106.3696511,29.5193948,,,
,331,531740673,,,,,,,106.3664104,29.5195284,,,
,332,531740147,,,,,,,106.3700369,29.5193615,,,
,333,531742062,,,,,,,106.3631003,29.5188401,,,
,334,531742064,,,,,,,106.3638571,29.5190456,,,
,335,531742457,,,,,,,106.3630544,29.5189446,,,
,336,531748594,,,,,,,106.3587571,29.5170213,,,
,337,531748622,,,,,,,106.3546018,29.5131632,,,
金马互通,338,8765926361,motorway_junction,,,,,,106.3222052,29.4795786,,,
绕城成渝互通,339,1055093930,motorway_junction,,,,,,106.3015394,29.4703467,,,
,340,531763962,,,,,,,106.385745,29.5189987,,,
,341,531764184,,,,,,,106.3838191,29.5192836,,,
,342,6292838517,,,,,,,106.3767923,29.5189184,,,
,343,531740665,,,,,,,106.3760891,29.5189716,,,
,344,531764327,,,,,,,106.3905247,29.5203108,,,
,345,531764181,,,,,,,106.3855108,29.5197154,,,
,346,531766510,,,,,,,106.3954714,29.5216354,,,
,347,531766519,,,,,,,106.3957469,29.5217288,,,
,348,531766410,,,,,,,106.3943589,29.5222473,,,
,349,531764178,,,,,,,106.3910438,29.5212469,,,
,350,6576260513,,,,,,,106.3917412,29.5218413,,,
,351,1929015821,,,,,,,106.5829082,29.3535982,,,
,352,531775246,,,,,,,106.5825069,29.3513271,,,
,353,8129799791,,,,,,,106.576786,29.338905,,,
,354,1446791511,,,,,,,106.5720834,29.3215837,,,
,355,531775266,,,,,,,106.5877388,29.3666713,,,
,356,531775196,,,,,,,106.587423,29.3661961,,,
,357,531774976,,,,,,,106.5875184,29.3661499,,,
,358,531774983,,,,,,,106.5878414,29.3666133,,,
,359,1912039617,motorway_junction,,,,,,106.5917088,29.3765291,,,
,360,1912039612,,,,,,,106.5917388,29.380289,,,
,361,1912039590,,,,,,,106.5921923,29.3850774,,,
,362,1912039563,,,,,,,106.5919998,29.3861153,,,
,363,1180405034,,,,,,,106.5926199,29.3920623,,,
,364,1912039571,,,,,,,106.5911167,29.3920848,,,
,365,1180407975,,,,,,,106.5886233,29.392045,,,
,366,10735137868,,,,,,,106.5845884,29.3930018,,,
,367,531776553,,,,,,,106.5923289,29.3901209,,,
,368,531776557,,,,,,,106.5923883,29.3904256,,,
,369,531776654,,,,,,,106.5921911,29.3904306,,,
,370,531776658,,,,,,,106.5921316,29.3900977,,,
,371,9452913501,,,,,,,106.592686,29.3922397,,,
,372,1180409013,,,,,,,106.5930131,29.3940956,,,
,373,531780300,,,,,,,106.5945446,29.4156345,,,
,374,531780308,,,,,,,106.5944156,29.4152301,,,
,375,531780369,,,,,,,106.5931754,29.3962953,,,
,376,531780261,,,,,,,106.5945353,29.4152019,,,
,377,531780267,,,,,,,106.5946641,29.4156056,,,
,378,531782014,,,,,,,106.5966038,29.4297951,,,
,379,531782030,,,,,,,106.5969987,29.4313126,,,
,380,531782551,,,,,,,106.5964831,29.4298185,,,
,381,531782829,,,,,,,106.5969815,29.4319779,,,
,382,531782834,,,,,,,106.5969214,29.4316565,,,
,383,531782854,,,,,,,106.5970845,29.4317238,,,
,384,531782873,,,,,,,106.5971532,29.4320078,,,
,385,531782840,,,,,,,106.5968613,29.43135,,,
,386,531784191,,,,,,,106.5981145,29.4357379,,,
南泉立交,387,531784116,motorway_junction,,,,,,106.5982175,29.4361566,,,
,388,531784622,,,,,,,106.5979256,29.435723,,,
,389,531784681,,,,,,,106.5979943,29.4360145,,,
,390,623902952,,,,,,,106.6130272,29.5054454,,,
,391,623902953,,,,,,,106.6165498,29.5034803,,,
,392,2815420355,,,,,,,106.6182406,29.5020785,,,
,393,531785640,,,,,,,106.6011529,29.4477048,,,
,394,491843305,,,,,,,106.5615236,29.5649586,,,
,395,491843309,,,,,,,106.5612452,29.5650377,,,
,396,549768680,,,,,,,106.5634633,29.5645208,,,
,397,549768699,,,,,,,106.5626403,29.5650783,,,
,398,549768708,,,,,,,106.5617982,29.5649837,,,
,399,491843347,,,,,,,106.5621489,29.5651495,,,
,400,479492915,,,,,,,106.5599141,29.5652804,,,
,401,549768722,,,,,,,106.5624849,29.5638638,,,
,402,549768728,,,,,,,106.564047,29.5646253,,,
,403,1868690803,,,,,,,106.5648446,29.5644552,,,
,404,479492942,,,,,,,106.5597433,29.5548316,,,
,405,623894622,,,,,,,106.5600382,29.5429084,,,
,406,623894624,,,,,,,106.5600744,29.5426844,,,
,407,2828053540,,,,,,,106.5601863,29.5410586,,,
,408,2828053557,,,,,,,106.5600338,29.5386818,,,
,409,2828053545,,,,,,,106.560035,29.5382311,,,
,410,2828053547,,,,,,,106.5601073,29.5360968,,,
,411,623894646,,,,,,,106.5587866,29.5527109,,,
,412,1865946401,,,,,,,106.5592664,29.5544827,,,
,413,2828053543,,,,,,,106.5602617,29.5429339,,,
,414,623894308,,,,,,,106.5590355,29.5527431,,,
,415,623895551,,,,,,,106.5590402,29.5529176,,,
,416,623894655,,,,,,,106.5590318,29.5536878,,,
,417,623894658,,,,,,,106.5588564,29.553204,,,
,418,623894314,,,,,,,106.5592353,29.5536857,,,
,419,1865946402,,,,,,,106.5596223,29.5545638,,,
,420,623894313,,,,,,,106.5590612,29.5532278,,,
,421,1865946324,,,,,,,106.5610195,29.5536295,,,
,422,623895711,,,,,,,106.5591839,29.5532329,,,
,423,623895740,,,,,,,106.5584925,29.5536616,,,
,424,1865946274,,,,,,,106.5572314,29.5533505,,,
,425,1865946397,,,,,,,106.5511555,29.5544516,,,
,426,1865946391,,,,,,,106.5508504,29.5543921,,,
,427,1865946361,,,,,,,106.5493581,29.553995,,,
,428,1865946344,,,,,,,106.5487522,29.5538945,,,
,429,1871618363,,,,,,,106.5464123,29.5535177,,,
,430,700857973,,,,,,,106.5567721,29.5532501,,,
,431,623896228,,,,,,,106.5604751,29.5541749,,,
,432,623895737,,,,,,,106.5593294,29.5540578,,,
,433,1865946231,,,,,,,106.5648553,29.5524946,,,
,434,1865946318,,,,,,,106.5615981,29.5535652,,,
,435,623896255,,,,,,,106.5609853,29.5539952,,,
,436,733201350,,,,,,,106.5719019,29.5521854,,,
,437,733201094,,,,,,,106.5692173,29.551859,,,
,438,733200679,,,,,,,106.5677892,29.5518688,,,
,439,700867959,,,,,,,106.5656086,29.552411,,,
,440,623896330,,,,,,,106.5600489,29.5546416,,,
,441,623896745,,,,,,,106.5594383,29.5544197,,,
,442,963136004,,,,,,,106.5598966,29.5423407,,,
,443,623896982,,,,,,,106.5591728,29.5425982,,,
,444,5175082312,,,,,,,106.5716503,29.515921,,,
,445,1985690325,,,,,,,106.5719501,29.5167433,,,
,446,623967223,,,,,,,106.5722676,29.517903,,,
,447,6472021685,,,,,,,106.5645616,29.5316366,,,
,448,2828053723,,,,,,,106.5644592,29.5316224,,,
,449,6472021709,,,,,,,106.5631477,29.531441,,,
,450,2828053729,,,,,,,106.5628445,29.5313991,,,
,451,6652895331,,,,,,,106.5607228,29.5311874,,,
,452,2828053719,,,,,,,106.5598744,29.5311524,,,
,453,6472020000,,,,,,,106.5586691,29.5311556,,,
,454,7566670467,,,,,,,106.5557527,29.5311739,,,
,455,963157552,,,,,,,106.5538472,29.5311686,,,
,456,7599598286,,,,,,,106.5537448,29.531166,,,
,457,623899542,,,,,,,106.5742414,29.5186417,,,
,458,623899557,,,,,,,106.5784398,29.5197462,,,
,459,623900074,,,,,,,106.5831908,29.5251529,,,
,460,623901463,,,,,,,106.5848004,29.5291383,,,
,461,3508479040,,,,,,,106.5840238,29.5272126,,,
,462,9476220336,,,,,,,106.5818454,29.5236288,,,
,463,623899671,,,,,,,106.5743479,29.5187991,,,
,464,623900065,,,,,,,106.5849377,29.5291032,,,
,465,623900130,,,,,,,106.5866905,29.5304415,,,
,466,623900237,,,,,,,106.5888459,29.5337412,,,
,467,623901040,,,,,,,106.5877808,29.5216052,,,
,468,2188410286,,,,,,,106.5870188,29.5278697,,,
,469,623900495,,,,,,,106.5877197,29.5303479,,,
,470,654980866,,,,,,,106.5945117,29.5470453,,,
,471,654979240,,,,,,,106.5935783,29.5442546,,,
,472,11524540970,,,,,,,106.5841598,29.5266096,,,
,473,623902562,,,,,,,106.5882114,29.5329029,,,
,474,623902120,,,,,,,106.5850089,29.5296919,,,
,475,623900793,,,,,,,106.5875735,29.5303856,,,
,476,623901162,,,,,,,106.5863982,29.5243612,,,
,477,623901165,,,,,,,106.5873102,29.5214111,,,
,478,623900499,,,,,,,106.5881703,29.5317531,,,
,479,623900791,,,,,,,106.5880302,29.5317862,,,
,480,654980403,,,,,,,106.5924196,29.5418184,,,
,481,623902401,,,,,,,106.5884531,29.5301911,,,
,482,623902403,,,,,,,106.5885009,29.5305995,,,
,483,623900786,,,,,,,106.5889208,29.5345351,,,
,484,623902622,,,,,,,106.5879461,29.529643,,,
,485,1537387233,,,,,,,106.6203855,29.4965765,,,
,486,1537387334,,,,,,,106.6204602,29.4987397,,,
,487,2815420356,,,,,,,106.6194262,29.5012907,,,
,488,2817106520,,,,,,,106.594458,29.5157717,,,
